batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
7,2,4,74,7200,3994,0.5547222222222222,46.95505434059285,28.68735740768664,0.3545317976965448,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
7,2,5,78,7200,5010,0.6958333333333333,59.24160766563492,23.012261482690004,0.6483033932135729,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,2,6,72,7200,3134,0.43527777777777776,48.154826581128575,20.566269132084823,0.35258455647734527,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,2,7,73,7200,3867,0.5370833333333334,48.663805043673044,28.239816433396786,0.2443754848719938,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
7,2,8,77,7200,5554,0.7713888888888889,55.263044286527354,29.461133531546455,0.5851638458768456,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,3,1,73,7200,2502,0.3475,60.75968818186079,23.718453868903005,0.5079936051159073,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,3,2,74,7200,3773,0.5240277777777778,46.89818608043681,21.110051645655773,0.622316459051153,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,3,3,77,7200,3974,0.5519444444444445,56.32733696333453,27.344252979072376,0.5762455963764469,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
7,3,4,76,7200,6584,0.9144444444444444,59.32410431027223,29.827244537093204,0.44760024301336576,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
7,3,5,72,7200,3225,0.4479166666666667,50.32179077224368,24.6227005948231,0.6502325581395348,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,3,6,75,7200,6619,0.9193055555555556,49.31836310219122,28.9677018952056,0.3545852847862215,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,3,7,71,7200,3983,0.5531944444444444,70.01907572927809,29.61237964626976,0.7062515691689681,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
7,3,8,78,7200,6621,0.9195833333333333,67.34269997602524,26.851421846680815,0.5467452046518653,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,4,1,73,7200,3371,0.46819444444444447,56.33296867719011,23.017429538615012,0.5796499555028182,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,4,2,77,7200,5147,0.7148611111111111,49.29997093106007,22.00388155509026,0.6333786671847679,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,4,3,71,7200,2717,0.3773611111111111,59.433950530871726,24.83040765544734,0.6647037173352963,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
7,4,4,74,7200,1998,0.2775,40.94771881469697,13.632958288051569,0.024024024024024024,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
